Date,KOTAKBANK.NS_PRICE,INFY.NS_PRICE,WIPRO.NS_PRICE,TECHM.NS_PRICE,ONGC.NS_PRICE,NTPC.NS_PRICE,ITC.NS_PRICE,NESTLEIND.NS_PRICE,BRITANNIA.NS_PRICE,SUNPHARMA.NS_PRICE,DRREDDY.NS_PRICE,APOLLOHOSP.NS_PRICE,BHARTIARTL.NS_PRICE,TATASTEEL.NS_PRICE,DLF.NS_PRICE,KOTAKBANK.NS_RETURN,INFY.NS_RETURN,WIPRO.NS_RETURN,TECHM.NS_RETURN,ONGC.NS_RETURN,NTPC.NS_RETURN,ITC.NS_RETURN,NESTLEIND.NS_RETURN,BRITANNIA.NS_RETURN,SUNPHARMA.NS_RETURN,DRREDDY.NS_RETURN,APOLLOHOSP.NS_RETURN,BHARTIARTL.NS_RETURN,TATASTEEL.NS_RETURN,DLF.NS_RETURN,^NSEI_MARKET,^INDIAVIX_MARKET
2021-12-17,356.82879638671875,1599.9652099609375,306.3767395019531,1393.771484375,107.45768737792969,107.56761169433594,171.6116943359375,907.858642578125,3275.4892578125,731.8970336914062,874.10986328125,4722.30712890625,642.8796997070312,97.6275863647461,374.4643249511719,-0.03598006326507441,0.02779970393028708,0.041129980906893016,-0.005929713376871981,-0.04093560959858755,-0.014521151889856476,-0.022207276257988018,-0.009217177074577587,-0.006866964671629394,0.005886558983111412,-0.01727078752263156,-0.08024119395649443,-0.022527194785817328,-0.018296877160093317,-0.036899834638507545,16985.19921875,16.34000015258789
2021-12-20,346.6240539550781,1580.6778564453125,304.1615905761719,1355.7637939453125,103.2950439453125,104.3118667602539,167.24166870117188,898.4183349609375,3215.975341796875,727.1378784179688,882.380859375,4641.65673828125,635.35107421875,92.5267333984375,351.9119873046875,-0.02859842741105756,-0.01205485806537998,-0.0072301472017171076,-0.02726967143163428,-0.03873751179826834,-0.03026696310162169,-0.025464614469752345,-0.010398433384275596,-0.018169473727833507,-0.006502492911378721,0.009462192844618134,-0.0170785991727056,-0.011710784290921206,-0.05224806999992104,-0.06022559732339006,16614.19921875,18.969999313354492
2021-12-21,345.4404296875,1591.83740234375,315.51141357421875,1385.372314453125,104.87530517578125,104.6974105834961,167.32041931152344,914.5606689453125,3247.330078125,741.0343627929688,894.028076171875,4782.38671875,643.7966918945312,95.29920959472656,357.8619384765625,-0.0034147205136880743,0.007059974841131522,0.03731510930274573,0.021838996320775683,0.015298519368512897,0.0036960686757558925,0.00047087912338561466,0.017967502839394855,0.009749681821442646,0.019111209562118425,0.013199761387758135,0.03031891163086331,0.013292836068887315,0.029964055732414785,0.016907497858899223,16770.849609375,17.540000915527344
2021-12-22,350.5826416015625,1603.34814453125,313.15924072265625,1408.109130859375,105.45346069335938,104.9972915649414,166.92669677734375,913.1378784179688,3239.225341796875,759.0712890625,899.367919921875,4711.30615234375,660.92919921875,97.34732055664062,362.0364990234375,0.014885958539115896,0.007231104238757169,-0.007455111765740208,0.016412062063781985,0.005512789847038624,0.0028642635932829563,-0.0023531051129308533,-0.001555709288247109,-0.0024958153723642074,0.024340202256680543,0.0059727920099159615,-0.01486299008977443,0.02661167343653492,0.021491374069354308,0.011665282328281013,16955.44921875,16.579999923706055
2021-12-23,353.2084045410156,1632.2572021484375,317.2240905761719,1428.5126953125,108.30562591552734,106.71082305908203,171.0998992919922,913.9920654296875,3292.579345703125,754.2646484375,908.3258666992188,4811.9345703125,655.137939453125,97.24382781982422,368.2264099121094,0.007489711776538233,0.018030430705765044,0.012980137019541482,0.014490044845226313,0.02704667256451243,0.01631976852546524,0.025000210243271592,0.0009354414397950706,0.016471223294595827,-0.006332265090590483,0.009960269405786537,0.02135892143597795,-0.00876229976292553,-0.0010631287664070177,0.017097477479117718,17072.599609375,15.829999923706055
2021-12-24,347.7976379394531,1637.44140625,319.00543212890625,1462.4481201171875,106.76392364501953,103.88348388671875,171.6510467529297,914.7367553710938,3280.259521484375,747.5545043945312,897.462158203125,4777.35546875,653.4970092773438,96.19175720214844,364.2917785644531,-0.015318906719090197,0.003176095099926002,0.005615404395986845,0.02375577404110074,-0.01423473856944657,-0.026495336567668337,0.0032212027196867332,0.0008147663087820778,-0.003741693950315206,-0.00889627275634508,-0.011960144364898007,-0.007186112166993608,-0.002504709431346619,-0.010818893509879968,-0.010685358903494757,17003.75,16.149999618530273
2021-12-27,352.78070068359375,1639.7701416015625,319.5306701660156,1514.369384765625,105.8774185180664,104.39755249023438,171.29673767089844,918.4552612304688,3254.23095703125,755.8351440429688,916.4710693359375,4774.9384765625,652.2423706054688,96.7393569946289,367.1707763671875,0.014327477247007891,0.0014221793480204692,0.001646486185530316,0.03550297882996145,-0.008303414643139884,0.004948511392592447,-0.0020641242144082694,0.004065110358298041,-0.007934910113863936,0.011076971110145717,0.02118073832870193,-0.000505926804758472,-0.0019198843362151496,0.005692793316268041,0.00790299966164354,17086.25,17.1200008392334
2021-12-28,353.06915283203125,1658.96923828125,322.2025451660156,1532.2703857421875,107.5347671508789,106.32528686523438,173.2652130126953,920.96044921875,3288.92041015625,775.8233032226562,917.80615234375,4779.03369140625,656.3926391601562,97.22659301757812,370.24176025390625,0.0008176528587833243,0.011708407289899636,0.008361873364493677,0.011820762593753198,0.015653466584375497,0.018465321542670443,0.011491610223066662,0.0027276102539006697,0.01065980060513172,0.026445130710343268,0.001456765033270413,0.0008576476668444855,0.006363077196035016,0.005036585295644214,0.008363911521236167,17233.25,16.479999542236328
2021-12-29,350.9406433105469,1656.816650390625,321.40325927734375,1515.93896484375,107.07225036621094,105.5113525390625,170.66683959960938,923.0849609375,3297.2109375,798.3811645507812,935.0931396484375,4909.65185546875,653.303955078125,96.2607421875,370.14581298828125,-0.006028591012302353,-0.001297545392014099,-0.0024806939009747175,-0.010658315301530163,-0.004301090679064035,-0.007655134071761549,-0.014996509500701416,0.0023068436006694615,0.002520744289873589,0.029076029599037545,0.01883511813528682,0.027331500988867274,-0.0047055434472622615,-0.009934019079569145,-0.0002591476054975006,17213.599609375,16.239999771118164
2021-12-30,349.1602783203125,1663.2310791015625,326.1532897949219,1527.0528564453125,108.30562591552734,108.7242431640625,170.07627868652344,923.413330078125,3310.456787109375,794.2409057617188,948.9362182617188,4903.88134765625,655.717041015625,94.94564819335938,363.9079284667969,-0.005073122831939836,0.0038715380542713174,0.014779036554446456,0.007331358227016693,0.011519096171958454,0.030450662868818146,-0.0034603143438491912,0.00035573013809209186,0.00401728911509025,-0.005185817217258748,0.01480395698174597,-0.0011753395113082155,0.0036936649759167217,-0.013661789471548391,-0.016852505965485154,17203.94921875,16.56999969482422
