Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2022-11-10,-0.005470098840794857,-0.0032575580738209986,-0.07930299705437083,-0.0939871742524856,-0.0008814697154093665,-0.0018010923770961362,-0.024292381279564235
2022-11-11,0.0,0.0,-0.07292674867737603,-0.0718044642750989,0.0,0.0,-0.006892418276472356
2022-11-14,-0.0006898809113343729,-0.0091101823511065,-0.0756196449364891,-0.06529071604220116,-0.008463899252865947,-0.009016579623823184,-0.008004545334425295
2022-11-15,0.0,-0.002815929962574293,-0.07095242975531735,-0.060160276330777473,-0.002389219105553897,-0.004175922428736212,-0.003986046880367633
2022-11-16,-0.0008518997408785145,0.0,-0.0749488526608304,-0.06705887030534996,0.0,0.0,-0.0036477894347397566
2022-11-17,-0.00600106148114643,-0.004788469206131518,-0.07910188737645496,-0.07261370426912805,-0.004581287197774286,-0.004799502983942938,-0.007206257762743751
2022-11-18,-0.010227393662973205,-0.009396619735396405,-0.08549340273303241,-0.07665981391688748,-0.008473237513571541,-0.00879881064346233,-0.009168150947384768
2022-11-21,-0.016853366933971436,-0.014149208024648918,-0.08797815823052635,-0.08490190079558257,-0.014566187431227617,-0.015981460971560835,-0.01716191432573111
2022-11-22,-0.013073916390505591,-0.010550697097646,-0.08366956843751239,-0.08030340759077215,-0.01289509328888605,-0.012253268899688918,-0.012602203958668734
2022-11-23,-0.009268937769933205,-0.00833572736271071,-0.07923910738991169,-0.07519321730814188,-0.01018803864577511,-0.008308285434723617,-0.011354668217012809
2022-11-24,0.0,0.0,-0.06684748052150158,-0.0568545994534958,-7.79721045155446e-05,0.0,0.0
2022-11-25,0.0,-0.0017548511735593353,-0.06829097064013079,-0.051105716504607934,0.0,0.0,0.0
2022-11-28,-0.0019394780274776258,-0.0013107135773776646,-0.06983444394661642,-0.05549587295671632,0.0,0.0,0.0
2022-11-29,0.0,0.0,-0.06430755297455992,-0.05468844238836257,0.0,0.0,0.0
2022-11-30,0.0,0.0,-0.05990972959823648,-0.046544748276038495,0.0,0.0,0.0
2022-12-01,0.0,0.0,-0.05782050578437459,-0.033132322307089734,-0.0005903435231380261,0.0,0.0
2022-12-02,0.0,-0.0015594432458655438,-0.056979359003261676,-0.028916605625171843,-0.0018067665918251041,0.0,-0.006187396179402005
2022-12-05,0.0,-0.002124855300575268,-0.0554128256355223,-0.022581668407432254,-0.0017397754659100872,-0.0005405875680595251,-0.00592421096345519
2022-12-06,-0.006426681296857528,-0.006972219092899579,-0.05898825510486294,-0.030793322679421475,-0.004790355063869489,-0.0036301602924574405,-0.00902325581395369
2022-12-07,-0.01498958673793438,-0.011681433264440377,-0.06646352955524415,-0.042984863188847866,-0.009741627926908802,-0.009278738306497392,-0.013395348837209387
2022-12-08,-0.018919056655353095,-0.01492740233140466,-0.07230220427462897,-0.04333313290186391,-0.014830125384515336,-0.01307001903379812,-0.010798691860465337
2022-12-09,-0.023955734615831115,-0.011793172546981867,-0.07273176693987615,-0.059449407450756886,-0.009227905799283787,-0.012027982173095197,-0.016792047342192862
2022-12-12,-0.022061858821820657,-0.009849610122443453,-0.07141265132691832,-0.05630054338449342,-0.0070943510019351175,-0.008997531224338329,-0.01676276993355519
2022-12-13,-0.018957650171157914,-0.006203256720313521,-0.06737336580789566,-0.05351118164620672,-0.0047952232355570334,-0.006183276641726576,-0.01087043189368797
2022-12-14,-0.013443786580563444,-0.0059443567070619485,-0.06409406139527418,-0.04196223714655156,-0.004408515350477371,-0.0027586508763259854,-0.008090323920265985
2022-12-15,-0.023564204334613148,-0.012368839546814003,-0.068423124146757,-0.056286686782078155,-0.010035875959177876,-0.012299442027270291,-0.021134862956810885
2022-12-16,-0.033335158131378106,-0.023320504837971767,-0.07669741667187269,-0.06473850778275259,-0.02164015438971134,-0.023306643295712304,-0.028890365448505206
2022-12-19,-0.02572965251744641,-0.011520904401070231,-0.06953788176191567,-0.06233531092894484,-0.006407707149469921,-0.009348499871431715,-0.020839908637874105
2022-12-20,-0.030706667759623385,-0.01518351333731971,-0.07357889428221731,-0.06800618985516671,-0.011463220395043328,-0.014116615524324305,-0.022708264119601695
2022-12-21,-0.034012155993387694,-0.01992884042069598,-0.07539771909308857,-0.06942016862268308,-0.018463007788408592,-0.019444691770602707,-0.032606000830565085
2022-12-22,-0.03770956043645457,-0.022876219686199573,-0.07791762331009933,-0.07466424767150004,-0.023421571287785548,-0.026116750885321394,-0.036419954318937076
2022-12-23,-0.05638803984544316,-0.03435251556525931,-0.09187373019782497,-0.10062435621455357,-0.03481365228249922,-0.03881346162255406,-0.05345909468438559
2022-12-26,-0.04944891722149103,-0.03259181215734286,-0.08449726906190569,-0.0888962434115208,-0.03143448268744797,-0.03479215914621392,-0.04241330980066471
2022-12-27,-0.0428727169002211,-0.03165283189886181,-0.08217657807489764,-0.07633245534973443,-0.032474849256805105,-0.03486995016828587,-0.03615676910299037
2022-12-28,-0.044346104701604494,-0.03235321049861861,-0.08544106283041997,-0.07821491049432594,-0.031585279851436554,-0.032243798897255926,-0.03667774086378772
2022-12-29,-0.04142893334813824,-0.030307145619854925,-0.08264052993081383,-0.07548542011425641,-0.0304360120820506,-0.03268337006368405,-0.03303654485049867
