Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-08-24,1.0875917732215423,1.1019071227490518,1.2024563132717307,1.0522895604966056,1.1653466624148134,1.2568395827702983,1.1737377714560016
2017-08-28,1.0956400952834842,1.1190926448573173,1.216374979048555,1.0524286822687818,1.17732078170704,1.2737982267923507,1.1803762568096572
2017-08-29,1.0849297866839909,1.1070075268813284,1.203478194404205,1.041868405938634,1.167598382099769,1.2618427446619118,1.1664741372573828
2017-08-30,1.090270794128498,1.1128613194109218,1.212898086159943,1.043945437525674,1.1740998185892872,1.2684815307880752,1.1769945690194095
2017-08-31,1.0912970538974252,1.1177817028911652,1.219677534101528,1.0429041326417756,1.1772823148692917,1.2704179544982368,1.1809836140301262
2017-09-01,1.1037166287497524,1.124211078107033,1.2248931755988355,1.0679261046171822,1.200326596309319,1.2934232976416133,1.1877114063616336
2017-09-04,1.0986305296967018,1.1172985622395848,1.2160540080117448,1.0667569518034468,1.1976243904303607,1.2908198557859252,1.1803821873511549
2017-09-05,1.1037416992638533,1.1219018642181802,1.2265017298544514,1.0750618383151718,1.2019245486844363,1.294315973339574,1.1850678965601928
2017-09-06,1.0970427096131432,1.11596998067009,1.2223945555060596,1.0680771291542022,1.1925423152464736,1.2834209842918571,1.180781161623303
2017-09-07,1.1009031619948402,1.1216054640532112,1.225683588654829,1.074975573717492,1.2044084840438052,1.2963402922745364,1.182412525675756
2017-09-08,1.0995316136634692,1.1230444651961655,1.2310348262123678,1.0666285736232988,1.1943450950732408,1.284896220610716,1.1829959281599784
2017-09-11,1.104679498882569,1.1273694281887685,1.2395949387953626,1.074980111021569,1.1957347582133002,1.2857862877266515,1.1914800910559062
2017-09-12,1.114207178607557,1.1338576499984938,1.2527570955353076,1.0871256763755845,1.20709054414383,1.2969930072638431,1.2018397004867232
2017-09-13,1.1100749687999218,1.127035222207869,1.241775307798345,1.0918792804784798,1.206590982566799,1.2973927365493487,1.2002024058927723
