,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2018-08-01,0.0,0.0,0.0,0.0,0.10107242387677896,0.0,0.0,0.0,0.0,0.14999999999999986,0.14999999999999986,0.14999999999999986,0.14999999999999986,0.14999999999999986,0.14892757612322172
2018-11-01,0.0,0.0,0.0,0.0,0.1137783305167652,0.0,0.0,0.0,0.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,0.1500000000000001,0.1500000000000001,0.13622166948323422
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749866351075747,0.14999999999999974,0.14999999999999913,0.15000000000000013,0.1500000000000001,0.14999999999999972,0.14250133648924368
2019-05-02,0.0,0.0,0.0,0.0,0.11284839476243291,0.0,0.0,0.0,0.0,0.14999999999999938,0.14999999999999938,0.14999999999999938,0.14999999999999938,0.14999999999999938,0.1371516052375699
2019-08-01,0.0,0.0,0.0,0.0,0.14999999999999986,0.0,0.0,0.0,0.11391778721812383,0.14999999999999972,0.0,0.14999999999999966,0.14999999999999972,0.1499999999999997,0.13608221278187752
2019-11-01,0.0,0.0,0.0,0.0,0.15000000000000005,0.0,0.0,0.0,0.11983403312214876,0.15,0.0,0.15000000000000005,0.15000000000000005,0.15000000000000005,0.13016596687785095
2020-02-03,0.0,0.0,0.0,0.0,0.14999999999999994,0.11687439266621424,0.0,0.0,0.0,0.14999999999999983,0.0,0.14999999999999994,0.14999999999999983,0.14577035038590705,0.13735525694787926
2020-05-04,0.08468339747967465,0.08299592119735925,0.04406147828289652,0.08115077226868098,0.08935941731618127,0.018227495983412403,0.06377294310389689,0.04337354149333877,0.0839042627576873,0.06157934696756937,0.0,0.08800523729001095,0.08090360603575357,0.0895104909519708,0.08847208887156732
2020-08-03,0.08719095211102215,0.08550336770930289,0.06771725115437179,0.08704540847545214,0.08875638276547977,0.041605631493552835,0.0671924977900151,0.021232535106267707,0.07999079653434141,0.03364863207833808,0.0,0.08639145479889666,0.07753612777776958,0.08886910970326908,0.08731985250192088
2020-11-02,0.08537618344235653,0.08239986637656666,0.07055541912756658,0.08659576074821626,0.08788674497865896,0.060579038502460124,0.06536738827771715,0.0,0.0683404976778007,0.06106891748636286,0.0,0.08276651468818587,0.07394470335399787,0.0880444784112269,0.08707448692888362
2021-02-01,0.08123027624572422,0.0805056688058005,0.07103603007532812,0.08510127769904141,0.08484373255217137,0.06338881513002462,0.05971988651915783,0.0,0.060861451774408305,0.06489797818704557,0.026776366975452326,0.08088734459105658,0.07128001015394328,0.08538406529030122,0.08408709600054462
2021-05-03,0.09861992997148003,0.08704651785963773,0.12106653998876989,0.12067916216353088,0.1194894711017269,0.11938226939988979,0.0,0.0,0.0,0.0,0.0,0.0,0.10320888118027507,0.11829065077874201,0.1122165775559477
2021-08-02,0.10090226851403274,0.0,0.0,0.0,0.13333287949815367,0.1301536777413337,0.0,0.0,0.0,0.12954438433373533,0.0,0.1286799315008144,0.12826247592532694,0.12708989186053166,0.1220344906260716
2021-11-01,0.0,0.0,0.11388775581731679,0.12307732941739123,0.13301817810824007,0.1179169824833588,0.0,0.0,0.0,0.1265270990709021,0.0,0.1364544452883866,0.0,0.12554560770282974,0.12357260211157461
2022-02-01,0.06332927027976308,0.0,0.10018180053334141,0.11149090211589316,0.13007118660815203,0.10943331351147273,0.036937846793708325,0.0,0.0,0.0,0.0,0.13123137641290555,0.07064645523881634,0.12453063287006408,0.12214721563588343
2022-05-02,0.10299711321716779,0.10253302994378953,0.13704645281343902,0.14401639194745347,0.0,0.0,0.04537617481363208,0.0,0.0,0.06653679028904809,0.0,0.13922153374040278,0.0,0.13380841000877014,0.12846410322629717
2022-08-01,0.0,0.11713544834346137,0.13194947817678285,0.1359040681614968,0.13621435581657615,0.09333969250743135,0.0,0.0,0.0,0.0,0.0,0.13382921168123182,0.0,0.1257332284201175,0.12589451689290207
2022-11-01,0.08259285485625541,0.11082121356882091,0.12190699312010063,0.12774179061918686,0.12145247816297453,0.06740440988402932,0.0,0.0,0.0,0.0,0.0,0.12306250095635485,0.0,0.12264177812209907,0.12237598071017844
